speciesCode,comName,sciName,locId,locName,obsDt,howMany,lat,lng,obsValid,obsReviewed,locationPrivate,subId,exoticCategory,date_requested
eurrob1,European Robin,Erithacus rubecula,L12106788,Hyde Park  and  Kensington Gardens,2019-08-19 16:26,5,51.5073169,-0.1706133,TRUE,FALSE,FALSE,S59108685,NA,2019-08-19
eurrob1,European Robin,Erithacus rubecula,L2370965,Queen's Wood LNR,2019-08-20 19:45,25,51.5816966,-0.1422215,TRUE,FALSE,FALSE,S100337338,NA,2019-08-20
eurrob1,European Robin,Erithacus rubecula,L945563,"St James's Park (do not list Barnacle Goose, Shelduck and other captive birds)",2019-08-21 16:47,1,51.5031329,-0.1338959,TRUE,FALSE,FALSE,S59152574,NA,2019-08-21
eurrob1,European Robin,Erithacus rubecula,L970540,Dulwich Park,2019-08-22 15:44,1,51.445609,-0.0786209,TRUE,FALSE,FALSE,S59191151,NA,2019-08-22
eurrob1,European Robin,Erithacus rubecula,L4210937,Muswell Hill--garden,2019-08-23 17:44,1,51.595709,-0.1394567,TRUE,FALSE,TRUE,S59202276,NA,2019-08-23
eurrob1,European Robin,Erithacus rubecula,L4210937,Muswell Hill--garden,2019-08-24 17:23,1,51.595709,-0.1394567,TRUE,FALSE,TRUE,S59232655,NA,2019-08-24
eurrob1,European Robin,Erithacus rubecula,L9837746,"Stationers Park, London GB-England (51.5801,-0.1127)",2019-08-25 19:19,2,51.580096,-0.112708,TRUE,FALSE,TRUE,S59252909,NA,2019-08-25
eurrob1,European Robin,Erithacus rubecula,L4210937,Muswell Hill--garden,2019-08-26 17:43,1,51.595709,-0.1394567,TRUE,FALSE,TRUE,S59301151,NA,2019-08-26
eurrob1,European Robin,Erithacus rubecula,L1973820,Wormwood Scrubs LNR,2019-08-27 19:05,1,51.5219888,-0.2379227,TRUE,FALSE,FALSE,S102030994,NA,2019-08-27
eurrob1,European Robin,Erithacus rubecula,L8364196,"Aubrey Road, London GB-England (51.5807,-0.1195)",2019-08-28 19:55,1,51.580689,-0.119538,TRUE,FALSE,TRUE,S59334597,NA,2019-08-28
eurrob1,European Robin,Erithacus rubecula,L2083779,Walthamstow Wetlands,2019-08-29 11:57,5,51.5856349,-0.0539798,TRUE,FALSE,FALSE,S59353538,NA,2019-08-29
eurrob1,European Robin,Erithacus rubecula,L6869251,ZSL Woodland Walk,2019-08-30 14:52,3,51.5368197,-0.1543021,TRUE,FALSE,FALSE,S59371957,NA,2019-08-30
eurrob1,European Robin,Erithacus rubecula,L7956135,Highgate Wood,2019-08-31 14:37,7,51.5831043,-0.1493874,TRUE,FALSE,FALSE,S59396469,NA,2019-08-31
eurrob1,European Robin,Erithacus rubecula,L939855,Alexandra Park (London),2019-09-01 17:36,2,51.5933888,-0.1266003,TRUE,FALSE,FALSE,S59432438,NA,2019-09-01
eurrob1,European Robin,Erithacus rubecula,L10809494,West Sutton,2019-09-02 15:30,1,51.3671692,-0.2102456,TRUE,FALSE,TRUE,S64848380,NA,2019-09-02
eurrob1,European Robin,Erithacus rubecula,L8165956,River Thames at Hammersmith Bridge,2019-09-03 19:15,1,51.4884612,-0.2303628,TRUE,FALSE,FALSE,S59897829,NA,2019-09-03
